event_date,acquisition_channel,target_role,active_users,signups,job_saves,plans_generated,notes_completed,exams_submitted,mocks_completed
2026-05-24,LinkedIn extension,UX Designer,28,3,0,2,17,6,0
2026-05-24,Manual paste,Data Analyst,16,1,1,1,5,1,0
2026-05-24,Manual paste,Finance Analyst,16,3,2,2,2,1,0
2026-05-24,Manual paste,Product Manager,12,2,3,0,3,1,0
2026-05-24,Manual paste,Software Engineer,9,2,3,1,1,1,0
2026-05-24,Manual paste,UX Designer,14,2,2,3,2,2,0
2026-05-25,Company career site,Data Analyst,11,3,2,3,2,0,0
2026-05-25,Company career site,Finance Analyst,8,0,1,2,5,3,0
2026-05-25,Company career site,Product Manager,19,1,2,1,9,0,0
2026-05-25,Company career site,Software Engineer,12,2,2,1,1,2,0
2026-05-25,Company career site,UX Designer,14,4,2,2,4,0,0
2026-05-25,Handshake extension,Data Analyst,28,2,2,2,13,5,1
2026-05-25,Handshake extension,Finance Analyst,23,4,4,2,7,3,0
2026-05-25,Handshake extension,Product Manager,22,1,2,0,16,3,1
2026-05-25,Handshake extension,Software Engineer,19,1,5,1,9,5,0
2026-05-25,Handshake extension,UX Designer,23,4,4,2,14,4,1
2026-05-25,LinkedIn extension,Data Analyst,26,1,3,2,8,3,0
2026-05-25,LinkedIn extension,Finance Analyst,23,4,1,4,9,1,0
2026-05-25,LinkedIn extension,Product Manager,23,1,4,3,13,3,0
2026-05-25,LinkedIn extension,Software Engineer,20,1,2,1,11,1,0
2026-05-25,LinkedIn extension,UX Designer,33,6,4,0,16,4,0
2026-05-25,Manual paste,Data Analyst,10,0,0,0,8,2,0
2026-05-25,Manual paste,Finance Analyst,16,5,0,1,1,1,0
2026-05-25,Manual paste,Product Manager,10,4,0,2,0,1,0
2026-05-25,Manual paste,Software Engineer,11,2,0,1,0,1,0
2026-05-25,Manual paste,UX Designer,14,1,1,0,9,3,0
2026-05-26,Company career site,Data Analyst,10,1,0,1,6,3,0
2026-05-26,Company career site,Finance Analyst,12,4,0,0,4,2,0
2026-05-26,Company career site,Product Manager,15,3,1,0,6,2,0
2026-05-26,Company career site,Software Engineer,5,0,0,0,0,2,0
2026-05-26,Company career site,UX Designer,8,0,2,0,9,0,0
2026-05-26,Handshake extension,Data Analyst,23,1,2,2,12,4,0
2026-05-26,Handshake extension,Finance Analyst,16,3,2,0,7,2,0
2026-05-26,Handshake extension,Product Manager,28,3,7,2,11,3,1
2026-05-26,Handshake extension,Software Engineer,28,2,1,3,10,5,3
2026-05-26,Handshake extension,UX Designer,24,4,2,3,7,7,0
2026-05-26,LinkedIn extension,Data Analyst,18,2,0,2,6,5,2
2026-05-26,LinkedIn extension,Finance Analyst,37,9,5,3,10,2,1
2026-05-26,LinkedIn extension,Product Manager,19,2,2,0,13,6,0
2026-05-26,LinkedIn extension,Software Engineer,20,1,2,0,8,6,0
2026-05-26,LinkedIn extension,UX Designer,30,1,3,1,11,6,1
2026-05-26,Manual paste,Data Analyst,14,2,1,0,9,4,0
2026-05-26,Manual paste,Finance Analyst,10,0,2,1,3,1,0
2026-05-26,Manual paste,Product Manager,13,1,1,1,1,1,0
2026-05-26,Manual paste,Software Engineer,17,3,2,1,6,2,1
2026-05-26,Manual paste,UX Designer,11,3,0,1,4,1,0
2026-05-27,Company career site,Data Analyst,11,2,1,0,4,2,0
2026-05-27,Company career site,Finance Analyst,11,0,1,0,4,2,0
2026-05-27,Company career site,Product Manager,14,2,1,0,3,5,0
2026-05-27,Company career site,Software Engineer,9,2,1,1,0,1,0
2026-05-27,Company career site,UX Designer,9,1,2,0,6,0,0
2026-05-27,Handshake extension,Data Analyst,21,3,2,2,10,3,2
2026-05-27,Handshake extension,Finance Analyst,21,3,3,2,9,4,0
2026-05-27,Handshake extension,Product Manager,21,3,3,2,5,7,0
2026-05-27,Handshake extension,Software Engineer,21,0,4,1,12,1,0
2026-05-27,Handshake extension,UX Designer,20,3,2,2,6,2,0
2026-05-27,LinkedIn extension,Data Analyst,27,5,2,1,8,3,2
2026-05-27,LinkedIn extension,Finance Analyst,32,3,3,2,13,6,0
2026-05-27,LinkedIn extension,Product Manager,26,3,1,2,16,3,0
2026-05-27,LinkedIn extension,Software Engineer,19,2,2,2,7,3,1
2026-05-27,LinkedIn extension,UX Designer,24,2,4,1,8,3,1
2026-05-27,Manual paste,Data Analyst,19,5,2,0,9,0,1
2026-05-27,Manual paste,Finance Analyst,13,1,0,1,4,1,0
2026-05-27,Manual paste,Product Manager,15,4,3,1,5,0,0
2026-05-27,Manual paste,Software Engineer,12,1,3,1,3,1,0
2026-05-27,Manual paste,UX Designer,15,2,1,1,5,0,0
2026-05-28,Company career site,Data Analyst,12,5,1,1,6,0,0
2026-05-28,Company career site,Finance Analyst,9,1,0,0,2,1,0
2026-05-28,Company career site,Product Manager,15,2,0,1,11,5,0
2026-05-28,Company career site,Software Engineer,10,2,4,1,2,1,0
2026-05-28,Company career site,UX Designer,10,2,2,2,2,3,0
2026-05-28,Handshake extension,Data Analyst,24,5,0,2,13,3,0
2026-05-28,Handshake extension,Finance Analyst,17,2,2,4,3,2,1
2026-05-28,Handshake extension,Product Manager,26,1,3,3,8,2,1
2026-05-28,Handshake extension,Software Engineer,22,4,1,2,7,2,0
2026-05-28,Handshake extension,UX Designer,26,5,3,0,9,6,1
2026-05-28,LinkedIn extension,Data Analyst,33,3,5,3,10,1,1
2026-05-28,LinkedIn extension,Finance Analyst,31,5,4,4,16,4,0
2026-05-28,LinkedIn extension,Product Manager,14,0,2,1,7,4,1
2026-05-28,LinkedIn extension,Software Engineer,22,4,3,0,10,1,0
2026-05-28,LinkedIn extension,UX Designer,19,2,4,2,11,1,0
2026-05-28,Manual paste,Data Analyst,15,1,3,0,6,2,0
2026-05-28,Manual paste,Finance Analyst,13,2,0,0,4,2,0
2026-05-28,Manual paste,Product Manager,14,3,1,1,4,1,1
2026-05-28,Manual paste,Software Engineer,15,3,3,3,3,3,1
2026-05-28,Manual paste,UX Designer,16,3,2,0,5,1,1
2026-05-29,Company career site,Data Analyst,11,2,1,1,5,2,0
2026-05-29,Company career site,Finance Analyst,9,3,3,0,1,1,0
2026-05-29,Company career site,Product Manager,13,3,1,0,7,2,0
2026-05-29,Company career site,Software Engineer,7,0,2,0,2,1,0
2026-05-29,Company career site,UX Designer,14,2,1,3,3,2,1
2026-05-29,Handshake extension,Data Analyst,28,0,4,0,17,2,1
2026-05-29,Handshake extension,Finance Analyst,20,2,2,3,8,2,0
2026-05-29,Handshake extension,Product Manager,23,1,3,1,11,3,2
2026-05-29,Handshake extension,Software Engineer,19,2,2,2,9,0,0
2026-05-29,Handshake extension,UX Designer,27,5,6,2,13,2,0
2026-05-29,LinkedIn extension,Data Analyst,20,2,1,0,11,1,0
2026-05-29,LinkedIn extension,Finance Analyst,28,4,3,2,13,2,0
2026-05-29,LinkedIn extension,Product Manager,13,2,2,2,5,1,0
2026-05-29,LinkedIn extension,Software Engineer,22,1,0,2,7,3,1
2026-05-29,LinkedIn extension,UX Designer,25,6,2,3,8,6,0
2026-05-29,Manual paste,Data Analyst,7,2,1,0,4,0,0
2026-05-29,Manual paste,Finance Analyst,16,5,2,0,5,0,0
2026-05-29,Manual paste,Product Manager,16,2,1,2,5,0,0
2026-05-29,Manual paste,Software Engineer,15,1,2,2,6,2,0
2026-05-29,Manual paste,UX Designer,16,3,1,1,4,1,0
2026-05-30,Company career site,Data Analyst,13,1,2,0,5,1,0
2026-05-30,Company career site,Finance Analyst,13,3,1,2,4,0,0
2026-05-30,Company career site,Product Manager,15,2,2,1,10,3,0
2026-05-30,Company career site,Software Engineer,12,2,4,3,2,0,0
2026-05-30,Company career site,UX Designer,13,2,3,1,4,0,0
2026-05-30,Handshake extension,Data Analyst,21,2,1,1,12,4,2
2026-05-30,Handshake extension,Finance Analyst,24,2,4,1,13,1,0
2026-05-30,Handshake extension,Product Manager,16,2,2,1,8,4,2
2026-05-30,Handshake extension,Software Engineer,21,2,3,4,9,5,0
2026-05-30,Handshake extension,UX Designer,27,1,8,4,13,2,0
2026-05-30,LinkedIn extension,Data Analyst,24,1,3,5,11,0,0
2026-05-30,LinkedIn extension,Finance Analyst,26,2,4,5,6,3,0
2026-05-30,LinkedIn extension,Product Manager,29,7,5,1,7,5,0
2026-05-30,LinkedIn extension,Software Engineer,26,3,3,1,11,5,1
2026-05-30,LinkedIn extension,UX Designer,19,4,4,1,10,4,0
2026-05-30,Manual paste,Data Analyst,13,1,4,0,8,1,0
2026-05-30,Manual paste,Finance Analyst,14,3,0,1,4,0,0
2026-05-30,Manual paste,Product Manager,9,1,2,1,2,0,0
2026-05-30,Manual paste,Software Engineer,20,6,2,1,6,0,0
2026-05-30,Manual paste,UX Designer,13,2,2,1,5,2,1
2026-05-31,Company career site,Data Analyst,6,0,1,1,2,2,0
2026-05-31,Company career site,Finance Analyst,11,4,0,0,3,1,0
2026-05-31,Company career site,Product Manager,12,0,2,1,6,1,1
2026-05-31,Company career site,Software Engineer,7,0,0,1,4,1,0
2026-05-31,Company career site,UX Designer,15,2,1,0,2,2,0
2026-05-31,Handshake extension,Data Analyst,25,4,3,0,7,5,0
2026-05-31,Handshake extension,Finance Analyst,17,2,2,0,9,3,0
2026-05-31,Handshake extension,Product Manager,29,2,7,3,6,5,0
2026-05-31,Handshake extension,Software Engineer,27,2,2,2,18,4,0
2026-05-31,Handshake extension,UX Designer,35,6,4,6,14,3,0
2026-05-31,LinkedIn extension,Data Analyst,22,3,3,0,12,3,0
2026-05-31,LinkedIn extension,Finance Analyst,30,2,8,2,19,2,0
2026-05-31,LinkedIn extension,Product Manager,22,2,2,2,9,2,0
2026-05-31,LinkedIn extension,Software Engineer,18,2,2,3,17,0,0
2026-05-31,LinkedIn extension,UX Designer,26,4,3,2,7,6,0
2026-05-31,Manual paste,Data Analyst,11,2,0,3,3,1,0
2026-05-31,Manual paste,Finance Analyst,8,1,1,1,0,0,0
2026-05-31,Manual paste,Product Manager,17,2,3,0,6,2,1
2026-05-31,Manual paste,Software Engineer,13,1,2,0,5,4,0
2026-05-31,Manual paste,UX Designer,12,4,1,1,10,1,0
2026-06-01,Company career site,Data Analyst,11,4,0,1,2,1,0
2026-06-01,Company career site,Finance Analyst,11,2,3,1,3,1,0
2026-06-01,Company career site,Product Manager,16,2,1,2,12,1,0
2026-06-01,Company career site,Software Engineer,9,0,2,1,5,0,0
2026-06-01,Company career site,UX Designer,13,4,2,0,7,2,0
2026-06-01,Handshake extension,Data Analyst,18,3,2,3,10,0,0
2026-06-01,Handshake extension,Finance Analyst,21,4,1,1,13,1,0
2026-06-01,Handshake extension,Product Manager,17,2,5,3,11,3,1
2026-06-01,Handshake extension,Software Engineer,23,3,4,2,12,4,0
2026-06-01,Handshake extension,UX Designer,29,1,1,1,13,7,2
2026-06-01,LinkedIn extension,Data Analyst,25,2,5,3,11,0,1
2026-06-01,LinkedIn extension,Finance Analyst,30,2,7,4,13,4,1
2026-06-01,LinkedIn extension,Product Manager,17,2,2,2,9,2,0
2026-06-01,LinkedIn extension,Software Engineer,22,5,0,2,14,4,0
2026-06-01,LinkedIn extension,UX Designer,23,2,2,1,9,2,0
2026-06-01,Manual paste,Data Analyst,12,4,2,0,3,0,0
2026-06-01,Manual paste,Finance Analyst,13,1,0,1,5,1,0
2026-06-01,Manual paste,Product Manager,15,2,3,1,8,1,0
2026-06-01,Manual paste,Software Engineer,13,0,1,1,6,3,0
2026-06-01,Manual paste,UX Designer,16,4,0,2,4,2,0
2026-06-02,Company career site,Data Analyst,9,2,0,0,4,1,1
2026-06-02,Company career site,Finance Analyst,7,1,1,0,4,0,0
2026-06-02,Company career site,Product Manager,14,2,2,0,3,1,0
2026-06-02,Company career site,Software Engineer,10,2,1,3,6,0,0
2026-06-02,Company career site,UX Designer,14,2,1,0,4,3,0
2026-06-02,Handshake extension,Data Analyst,20,1,0,2,13,5,1
2026-06-02,Handshake extension,Finance Analyst,21,1,2,3,11,6,0
2026-06-02,Handshake extension,Product Manager,17,1,0,2,10,2,0
2026-06-02,Handshake extension,Software Engineer,23,3,0,1,12,4,1
2026-06-02,Handshake extension,UX Designer,28,3,5,3,10,8,2
2026-06-02,LinkedIn extension,Data Analyst,27,1,1,3,8,8,0
2026-06-02,LinkedIn extension,Finance Analyst,26,1,2,3,18,2,0
2026-06-02,LinkedIn extension,Product Manager,21,3,1,1,9,2,1
2026-06-02,LinkedIn extension,Software Engineer,21,3,3,0,7,3,0
2026-06-02,LinkedIn extension,UX Designer,32,6,8,5,12,1,1
2026-06-02,Manual paste,Data Analyst,13,2,1,2,5,0,0
2026-06-02,Manual paste,Finance Analyst,13,1,0,0,7,1,0
2026-06-02,Manual paste,Product Manager,18,4,2,2,10,1,0
2026-06-02,Manual paste,Software Engineer,11,3,2,0,4,1,0
2026-06-02,Manual paste,UX Designer,12,1,1,1,3,0,0
2026-06-03,Company career site,Data Analyst,8,0,0,0,1,2,1
2026-06-03,Company career site,Finance Analyst,4,0,1,0,2,1,0
2026-06-03,Company career site,Product Manager,13,2,1,1,5,3,0
2026-06-03,Company career site,Software Engineer,10,4,0,0,4,1,0
2026-06-03,Company career site,UX Designer,8,0,2,2,3,0,1
2026-06-03,Handshake extension,Data Analyst,20,1,1,1,11,5,0
2026-06-03,Handshake extension,Finance Analyst,17,4,1,1,10,3,0
2026-06-03,Handshake extension,Product Manager,19,2,4,3,11,4,0
2026-06-03,Handshake extension,Software Engineer,21,3,1,0,19,1,1
2026-06-03,Handshake extension,UX Designer,36,6,5,2,18,3,1
2026-06-03,LinkedIn extension,Data Analyst,26,1,2,2,13,3,1
2026-06-03,LinkedIn extension,Finance Analyst,29,4,3,2,18,1,0
2026-06-03,LinkedIn extension,Product Manager,19,2,2,2,7,3,0
2026-06-03,LinkedIn extension,Software Engineer,15,3,0,0,5,2,0
2026-06-03,LinkedIn extension,UX Designer,23,4,2,0,9,3,0
2026-06-03,Manual paste,Data Analyst,14,4,1,2,4,2,0
2026-06-03,Manual paste,Finance Analyst,15,2,5,1,1,2,0
2026-06-03,Manual paste,Product Manager,11,1,2,0,6,1,0
2026-06-03,Manual paste,Software Engineer,17,3,2,1,6,2,0
2026-06-03,Manual paste,UX Designer,11,0,0,0,4,5,0
2026-06-04,Company career site,Data Analyst,6,2,1,0,0,1,0
2026-06-04,Company career site,Finance Analyst,5,0,1,0,3,0,0
2026-06-04,Company career site,Product Manager,9,1,0,0,4,2,0
2026-06-04,Company career site,Software Engineer,10,1,1,1,5,2,0
2026-06-04,Company career site,UX Designer,13,2,0,1,8,2,0
2026-06-04,Handshake extension,Data Analyst,24,4,2,1,12,1,1
2026-06-04,Handshake extension,Finance Analyst,23,4,3,1,11,4,0
2026-06-04,Handshake extension,Product Manager,24,3,2,3,13,5,2
2026-06-04,Handshake extension,Software Engineer,19,1,1,0,9,1,0
2026-06-04,Handshake extension,UX Designer,27,1,4,2,19,3,1
2026-06-04,LinkedIn extension,Data Analyst,28,3,3,2,12,3,1
2026-06-04,LinkedIn extension,Finance Analyst,34,3,4,3,15,6,0
2026-06-04,LinkedIn extension,Product Manager,19,1,4,1,12,4,0
2026-06-04,LinkedIn extension,Software Engineer,23,3,4,2,10,2,0
2026-06-04,LinkedIn extension,UX Designer,25,2,5,3,11,3,1
2026-06-04,Manual paste,Data Analyst,8,0,1,1,4,0,0
2026-06-04,Manual paste,Finance Analyst,13,5,0,0,5,0,0
2026-06-04,Manual paste,Product Manager,17,2,1,2,7,2,1
2026-06-04,Manual paste,Software Engineer,16,2,3,1,3,0,0
2026-06-04,Manual paste,UX Designer,14,3,2,0,4,0,0
2026-06-05,Company career site,Data Analyst,8,1,0,0,5,0,0
2026-06-05,Company career site,Finance Analyst,9,3,1,0,1,0,0
2026-06-05,Company career site,Product Manager,11,1,2,0,6,1,0
2026-06-05,Company career site,Software Engineer,11,1,1,0,5,0,0
2026-06-05,Company career site,UX Designer,14,2,1,1,6,1,1
2026-06-05,Handshake extension,Data Analyst,24,2,3,0,9,5,1
2026-06-05,Handshake extension,Finance Analyst,24,3,4,3,15,3,0
2026-06-05,Handshake extension,Product Manager,23,3,1,1,11,2,0
2026-06-05,Handshake extension,Software Engineer,16,1,2,2,10,2,1
2026-06-05,Handshake extension,UX Designer,29,3,5,4,15,4,0
2026-06-05,LinkedIn extension,Data Analyst,27,5,1,0,12,3,1
2026-06-05,LinkedIn extension,Finance Analyst,21,0,1,1,11,4,1
2026-06-05,LinkedIn extension,Product Manager,22,2,2,4,9,2,0
2026-06-05,LinkedIn extension,Software Engineer,21,5,1,2,10,5,0
2026-06-05,LinkedIn extension,UX Designer,31,2,2,4,17,3,0
2026-06-05,Manual paste,Data Analyst,15,2,2,0,8,0,0
2026-06-05,Manual paste,Finance Analyst,13,3,3,0,4,1,0
2026-06-05,Manual paste,Product Manager,18,6,2,2,6,0,0
2026-06-05,Manual paste,Software Engineer,18,2,3,0,3,5,1
2026-06-05,Manual paste,UX Designer,13,2,3,1,1,3,0
2026-06-06,Company career site,Data Analyst,5,0,2,0,1,0,0
2026-06-06,Company career site,Finance Analyst,9,1,3,0,1,0,0
2026-06-06,Company career site,Product Manager,10,0,1,3,3,2,1
2026-06-06,Company career site,Software Engineer,10,2,0,0,3,2,1
2026-06-06,Company career site,UX Designer,13,2,1,1,5,0,0
2026-06-06,Handshake extension,Data Analyst,20,5,3,0,8,2,0
2026-06-06,Handshake extension,Finance Analyst,28,6,1,2,10,3,0
2026-06-06,Handshake extension,Product Manager,24,3,2,1,16,5,1
2026-06-06,Handshake extension,Software Engineer,20,4,3,1,10,3,1
2026-06-06,Handshake extension,UX Designer,34,2,4,6,17,9,0
2026-06-06,LinkedIn extension,Data Analyst,26,2,3,2,11,4,0
2026-06-06,LinkedIn extension,Finance Analyst,30,2,3,2,14,4,1
2026-06-06,LinkedIn extension,Product Manager,24,6,2,1,12,3,0
2026-06-06,LinkedIn extension,Software Engineer,23,2,5,1,11,3,1
2026-06-06,LinkedIn extension,UX Designer,29,2,4,2,24,2,1
2026-06-06,Manual paste,Data Analyst,13,1,1,0,1,0,0
2026-06-06,Manual paste,Finance Analyst,14,0,4,2,4,0,1
2026-06-06,Manual paste,Product Manager,16,2,0,1,6,2,0
2026-06-06,Manual paste,Software Engineer,22,2,2,3,6,1,0
2026-06-06,Manual paste,UX Designer,9,2,2,0,1,1,0
2026-06-07,Company career site,Data Analyst,9,0,1,2,2,2,0
2026-06-07,Company career site,Finance Analyst,9,4,1,1,1,0,0
2026-06-07,Company career site,Product Manager,12,1,2,1,3,2,0
2026-06-07,Company career site,Software Engineer,10,1,1,0,7,3,1
2026-06-07,Company career site,UX Designer,14,4,2,1,5,2,0
2026-06-07,Handshake extension,Data Analyst,18,2,4,3,11,1,0
2026-06-07,Handshake extension,Finance Analyst,23,2,3,0,12,6,0
2026-06-07,Handshake extension,Product Manager,22,2,5,3,11,4,0
2026-06-07,Handshake extension,Software Engineer,25,4,4,0,14,5,2
2026-06-07,Handshake extension,UX Designer,30,1,2,1,9,8,1
2026-06-07,LinkedIn extension,Data Analyst,25,5,1,1,8,4,0
2026-06-07,LinkedIn extension,Finance Analyst,32,2,6,4,9,6,0
2026-06-07,LinkedIn extension,Product Manager,28,7,3,2,13,2,0
2026-06-07,LinkedIn extension,Software Engineer,15,0,2,3,4,2,0
2026-06-07,LinkedIn extension,UX Designer,26,4,1,4,13,0,0
2026-06-07,Manual paste,Data Analyst,10,2,1,0,2,0,0
2026-06-07,Manual paste,Finance Analyst,9,1,0,2,4,1,0
2026-06-07,Manual paste,Product Manager,17,4,2,1,8,4,0
2026-06-07,Manual paste,Software Engineer,14,3,3,2,4,3,0
2026-06-07,Manual paste,UX Designer,12,2,1,2,4,2,0
2026-06-08,Company career site,Data Analyst,7,0,3,1,3,2,0
2026-06-08,Company career site,Finance Analyst,11,2,1,1,1,1,0
2026-06-08,Company career site,Product Manager,14,2,1,1,3,2,0
2026-06-08,Company career site,Software Engineer,10,2,1,0,3,1,0
2026-06-08,Company career site,UX Designer,10,1,2,1,1,3,1
2026-06-08,Handshake extension,Data Analyst,24,1,4,4,17,2,1
2026-06-08,Handshake extension,Finance Analyst,21,1,3,1,5,2,0
2026-06-08,Handshake extension,Product Manager,27,1,3,2,12,5,1
2026-06-08,Handshake extension,Software Engineer,24,5,1,3,13,5,2
2026-06-08,Handshake extension,UX Designer,33,3,2,3,20,7,1
2026-06-08,LinkedIn extension,Data Analyst,26,3,2,1,7,6,0
2026-06-08,LinkedIn extension,Finance Analyst,41,5,2,5,20,4,1
2026-06-08,LinkedIn extension,Product Manager,25,3,1,1,19,3,1
2026-06-08,LinkedIn extension,Software Engineer,16,2,2,0,8,1,0
2026-06-08,LinkedIn extension,UX Designer,37,6,2,1,12,4,1
2026-06-08,Manual paste,Data Analyst,10,2,1,0,3,2,1
2026-06-08,Manual paste,Finance Analyst,11,3,4,1,2,1,0
2026-06-08,Manual paste,Product Manager,14,3,2,0,4,2,0
2026-06-08,Manual paste,Software Engineer,17,2,4,1,3,1,0
2026-06-08,Manual paste,UX Designer,12,0,5,0,3,1,0
2026-06-09,Company career site,Data Analyst,10,3,1,0,6,0,0
2026-06-09,Company career site,Finance Analyst,9,1,4,2,2,0,0
2026-06-09,Company career site,Product Manager,22,5,4,0,4,3,0
2026-06-09,Company career site,Software Engineer,7,1,0,1,4,0,0
2026-06-09,Company career site,UX Designer,14,2,4,1,6,1,0
2026-06-09,Handshake extension,Data Analyst,26,4,4,6,10,2,0
2026-06-09,Handshake extension,Finance Analyst,24,3,3,3,11,3,1
2026-06-09,Handshake extension,Product Manager,21,3,1,2,12,0,2
2026-06-09,Handshake extension,Software Engineer,20,2,2,2,6,5,1
2026-06-09,Handshake extension,UX Designer,37,2,2,4,23,3,1
2026-06-09,LinkedIn extension,Data Analyst,25,4,4,0,12,3,0
2026-06-09,LinkedIn extension,Finance Analyst,38,4,7,5,18,9,0
2026-06-09,LinkedIn extension,Product Manager,25,2,6,1,14,2,0
2026-06-09,LinkedIn extension,Software Engineer,23,3,4,4,6,5,0
2026-06-09,LinkedIn extension,UX Designer,26,2,2,1,13,0,0
2026-06-09,Manual paste,Data Analyst,10,4,1,1,2,0,0
2026-06-09,Manual paste,Finance Analyst,11,1,2,1,3,1,0
2026-06-09,Manual paste,Product Manager,16,1,5,1,7,2,1
2026-06-09,Manual paste,Software Engineer,13,1,2,3,4,5,0
2026-06-09,Manual paste,UX Designer,10,0,0,3,8,2,0
2026-06-10,Company career site,Data Analyst,7,1,1,2,1,0,0
2026-06-10,Company career site,Finance Analyst,12,2,1,1,4,1,0
2026-06-10,Company career site,Product Manager,11,1,1,0,3,1,0
2026-06-10,Company career site,Software Engineer,10,2,1,0,5,2,0
2026-06-10,Company career site,UX Designer,9,0,0,1,6,1,0
2026-06-10,Handshake extension,Data Analyst,24,3,5,0,11,1,1
2026-06-10,Handshake extension,Finance Analyst,17,1,1,2,9,4,0
2026-06-10,Handshake extension,Product Manager,27,2,1,1,17,1,1
2026-06-10,Handshake extension,Software Engineer,20,1,5,2,11,4,1
2026-06-10,Handshake extension,UX Designer,27,4,4,1,23,3,0
2026-06-10,LinkedIn extension,Data Analyst,20,3,2,1,8,1,0
2026-06-10,LinkedIn extension,Finance Analyst,42,6,3,2,19,2,1
2026-06-10,LinkedIn extension,Product Manager,21,1,4,2,8,1,2
2026-06-10,LinkedIn extension,Software Engineer,34,11,1,3,8,3,0
2026-06-10,LinkedIn extension,UX Designer,22,3,3,1,10,5,0
2026-06-10,Manual paste,Data Analyst,12,2,4,0,3,1,0
2026-06-10,Manual paste,Finance Analyst,17,2,0,1,2,1,1
2026-06-10,Manual paste,Product Manager,15,0,2,1,10,4,0
2026-06-10,Manual paste,Software Engineer,16,3,1,1,4,0,0
2026-06-10,Manual paste,UX Designer,12,2,1,0,6,4,0
2026-06-11,Company career site,Data Analyst,9,1,3,1,2,2,0
2026-06-11,Company career site,Finance Analyst,14,1,3,2,3,1,0
2026-06-11,Company career site,Product Manager,13,5,1,1,2,2,0
2026-06-11,Company career site,Software Engineer,11,1,3,0,5,2,0
2026-06-11,Company career site,UX Designer,13,1,0,2,5,2,1
2026-06-11,Handshake extension,Data Analyst,22,2,3,1,10,3,2
2026-06-11,Handshake extension,Finance Analyst,23,2,3,1,10,3,1
2026-06-11,Handshake extension,Product Manager,21,2,2,1,11,5,1
2026-06-11,Handshake extension,Software Engineer,19,3,0,0,6,4,0
2026-06-11,Handshake extension,UX Designer,30,2,3,2,13,8,2
2026-06-11,LinkedIn extension,Data Analyst,22,4,2,1,15,3,0
2026-06-11,LinkedIn extension,Finance Analyst,33,4,1,1,22,5,2
2026-06-11,LinkedIn extension,Product Manager,19,2,2,4,11,3,0
2026-06-11,LinkedIn extension,Software Engineer,29,4,4,0,11,1,0
2026-06-11,LinkedIn extension,UX Designer,27,3,4,2,13,5,0
2026-06-11,Manual paste,Data Analyst,12,2,4,0,3,0,0
2026-06-11,Manual paste,Finance Analyst,16,3,1,1,7,1,0
2026-06-11,Manual paste,Product Manager,16,4,0,0,5,2,0
2026-06-11,Manual paste,Software Engineer,21,5,3,1,7,3,1
2026-06-11,Manual paste,UX Designer,13,1,3,1,3,1,1
2026-06-12,Company career site,Data Analyst,11,1,2,2,3,1,0
2026-06-12,Company career site,Finance Analyst,14,4,2,2,8,0,0
2026-06-12,Company career site,Product Manager,11,3,0,2,5,2,0
2026-06-12,Company career site,Software Engineer,7,0,3,2,3,0,0
2026-06-12,Company career site,UX Designer,10,0,0,0,8,1,0
2026-06-12,Handshake extension,Data Analyst,18,1,2,1,11,1,1
2026-06-12,Handshake extension,Finance Analyst,24,1,5,1,12,3,1
2026-06-12,Handshake extension,Product Manager,26,4,3,0,11,3,1
2026-06-12,Handshake extension,Software Engineer,21,4,2,1,8,4,0
2026-06-12,Handshake extension,UX Designer,38,7,4,3,22,7,1
2026-06-12,LinkedIn extension,Data Analyst,18,3,2,0,9,2,0
2026-06-12,LinkedIn extension,Finance Analyst,28,1,2,0,18,5,0
2026-06-12,LinkedIn extension,Product Manager,30,3,7,2,11,7,0
2026-06-12,LinkedIn extension,Software Engineer,25,2,2,4,12,3,0
2026-06-12,LinkedIn extension,UX Designer,24,3,4,3,7,6,0
2026-06-12,Manual paste,Data Analyst,9,3,0,1,5,1,0
2026-06-12,Manual paste,Finance Analyst,7,2,1,0,2,0,0
2026-06-12,Manual paste,Product Manager,15,2,1,4,9,0,0
2026-06-12,Manual paste,Software Engineer,19,4,1,2,6,3,2
2026-06-12,Manual paste,UX Designer,14,3,3,2,2,0,0
2026-06-13,Company career site,Data Analyst,11,4,0,0,5,1,0
2026-06-13,Company career site,Finance Analyst,17,1,4,0,5,1,0
2026-06-13,Company career site,Product Manager,10,1,1,0,4,1,0
2026-06-13,Company career site,Software Engineer,10,1,3,1,6,2,0
2026-06-13,Company career site,UX Designer,12,3,1,0,4,2,0
2026-06-13,Handshake extension,Data Analyst,20,0,2,4,12,3,0
2026-06-13,Handshake extension,Finance Analyst,19,2,1,3,8,4,4
2026-06-13,Handshake extension,Product Manager,22,1,1,3,8,2,0
2026-06-13,Handshake extension,Software Engineer,21,5,1,2,7,3,0
2026-06-13,Handshake extension,UX Designer,29,3,1,1,19,3,1
2026-06-13,LinkedIn extension,Data Analyst,15,0,2,0,6,3,2
2026-06-13,LinkedIn extension,Finance Analyst,31,2,4,1,11,4,2
2026-06-13,LinkedIn extension,Product Manager,29,4,6,2,11,2,0
2026-06-13,LinkedIn extension,Software Engineer,26,2,0,1,14,1,1
2026-06-13,LinkedIn extension,UX Designer,31,2,5,2,10,5,0
2026-06-13,Manual paste,Data Analyst,11,3,0,2,2,1,0
2026-06-13,Manual paste,Finance Analyst,8,1,1,0,2,0,1
